"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"96";"cthammer";"573781";"190570";"40644";"349710";"13747358";"35788";"35434";"1.0099905";"0.10477256";"7582";"10183";"0.7445743";"2.5042527";"314";"18908";"254807";"264669";"5513.6685";"4034.694";"108304.336";"3123";"31960"
"97";"RgeeeeeeS";"696778";"233245";"59577";"416075";"13080914";"55454";"36334";"1.5262289";"0.15267317";"7560";"8344";"0.90604025";"3.196006";"982";"5051";"330784";"343269";"5031.2935";"2811.0417";"101129.75";"815";"15877"
"98";"I_DID_IT_JEJE";"1167148";"373124";"342375";"500633";"17370350";"321673";"178639";"1.8006874";"0.14803763";"7538";"7741";"0.973776";"4.031518";"82146";"84506";"921702";"46574";"25828.979";"6192.543";"364512.1";"19283";"12937"
"99";"clapforme12";"860653";"400823";"173908";"302540";"15944066";"156842";"176706";"0.8875873";"0.12700969";"7507";"9853";"0.76189995";"3.238771";"1111";"2340";"369058";"475812";"22708.908";"11929.344";"278648.88";"671";"11661"
"100";"CR_9-JOSE";"686286";"277341";"116703";"321434";"13392619";"106067";"81900";"1.2950794";"0.18537907";"7502";"9251";"0.8109394";"3.074616";"8078";"16374";"587543";"53634";"14793.693";"3901.3608";"84982.48";"903";"19754"
"101";"zmeu2121";"1059866";"312199";"392842";"445009";"18057490";"368611";"248396";"1.4839652";"0.14626196";"7501";"10637";"0.70518005";"3.521639";"39410";"37527";"953600";"16023";"32481.166";"5823.665";"283965.12";"7492";"5814"
"102";"NickTrott";"1199160494";"1498760616";"-99895654";"-99687736";"13959137";"82290";"96701";"0.8509736";"0.15888013";"7454";"13558";"0.5497861";"5154.303";"5609";"8592";"1198705760";"416402";"20233.953";"9817.696";"71992.41";"3539";"20592"
"103";"crooked90003";"998159";"470493";"202469";"341085";"14988489";"174529";"155309";"1.1237533";"0.15887651";"7407";"8877";"0.8344035";"3.9957023";"1837";"80456";"543091";"323385";"19078.467";"18435.05";"178088.19";"4754";"44636"
"104";"obrigadosenhor";"851954";"295306";"250101";"352442";"23026642";"230912";"186219";"1.2400024";"0.12294255";"7393";"12484";"0.592198";"2.2199173";"1012";"5133";"831648";"12561";"21448.822";"11964.89";"610674.6";"663";"937"
"105";"na9erjad";"426347";"59195";"28915";"346144";"14017172";"27189";"31770";"0.85580736";"0.2107103";"7384";"10413";"0.7091136";"1.824963";"1786";"6327";"216988";"173863";"4088.4814";"937.5359";"57924.83";"598";"26785"
"106";"blackdani";"841627";"300543";"194413";"377863";"14365442";"179142";"138110";"1.2970965";"0.18065958";"7375";"8409";"0.8770365";"3.5152152";"30617";"20384";"576633";"182817";"16396.469";"5601.748";"261233.61";"794";"30382"
"107";"canpica";"443945";"73963";"20852";"355845";"12035004";"18069";"30911";"0.5845492";"0.13696988";"7338";"10769";"0.6814003";"2.2132688";"648";"3170";"131529";"305477";"3884.5237";"2517.358";"39108.11";"520";"2601"
"108";"soggy_sock";"752213";"438730";"78735";"238477";"8592219";"67569";"45504";"1.4849024";"0.18790738";"7312";"4522";"1.6169837";"5.25275";"25";"1051";"3262";"746149";"14377.861";"1073.5084";"87740.64";"1345";"381"
"109";"silverstreak1";"646717";"249475";"199902";"247746";"19264963";"169139";"124139";"1.3624969";"0.14130029";"7303";"12759";"0.5723803";"2.0141757";"3346";"31569";"454359";"128934";"38271.65";"17573.564";"216145.8";"10890";"17619"
"110";"cupcrazy";"853398";"405498";"159234";"302983";"12706645";"140889";"181013";"0.77833635";"0.19089071";"7299";"7681";"0.9502669";"4.029693";"2596";"14234";"309559";"520388";"26615.89";"22316.244";"86873.6";"1576";"5045"
