"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"117";"play2pwn0o";"4422";"6";"1";"4450";"7020";"1";"4";"0.25";"0.118971065";"90";"4";"22.5";"37.794872";"0";"0";"4422";"0";"1.6852711";"0.0";"4.907162";"0";"0"
"118";"name_already_tkn";"-399844004";"-99903212";"-99972398";"-99968225";"929526";"-99976405";"100000675";"-0.99975735";"1.1629895";"742";"33";"22.484848";"-25809.543";"2475";"-399995174";"124219";"14348";"113.59348";"55.98969";"2023.0312";"10128";"0"
"119";"Itachi_ncy";"163437";"130314";"15992";"17136";"344514";"13112";"18";"728.44446";"0.62626123";"583";"26";"22.423077";"28.463924";"213";"4060";"151105";"8059";"Infinity";"5.07463";"1692.7355";"0";"0"
"120";"flatout03";"275607";"215033";"22892";"37713";"508277";"22770";"512";"44.472656";"0.4789811";"1098";"49";"22.408163";"32.534267";"2656";"13965";"250867";"7948";"139.47473";"11.773561";"3484.4956";"116";"55"
"121";"GrIM_REAPER_JinX";"26612";"283";"114";"26239";"330200";"97";"74";"1.3108108";"0.14061145";"529";"24";"22.041666";"4.8356147";"0";"0";"332";"26280";"13.800593";"5.6250086";"197.82053";"0";"0"
"122";"Fuzusta";"6849";"5725";"604";"532";"17810";"604";"12";"50.333332";"0.69568527";"22";"0";"22.0";"23.073553";"755";"0";"6040";"54";"1.2492644";"0.69901025";"205.27591";"0";"0"
"123";"dogger1983";"2956";"83";"79";"2798";"54517";"78";"11";"7.090909";"0.40890625";"66";"3";"22.0";"3.2532973";"0";"0";"2956";"0";"2.6904225";"3.0260315";"11.311154";"0";"0"
"124";"colline";"1250";"137";"0";"1115";"918";"0";"3";"0.0";"0.0";"22";"0";"22.0";"81.69935";"0";"0";"1250";"0";"2.4766495";"0.0";"1.8509386";"0";"0"
"125";"xKiLLxAiMx";"91309";"37532";"8945";"44947";"879355";"8898";"201";"44.268658";"0.41269332";"1008";"47";"21.446808";"6.23018";"63";"51";"44652";"46468";"56.424408";"5.7608843";"452.98495";"16";"59"
"126";"READ-RMS";"288600";"195292";"70129";"23253";"638993";"63565";"664";"95.73042";"0.9766817";"600";"28";"21.428572";"27.098886";"2233";"21189";"247842";"8907";"39.77753";"3.5614188";"1312.3398";"8404";"25"
