"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"1";"teh_Merovingian";"1010589225";"757942998";"505290647";"756";"-504275585";"252645453";"252645371";"1.0000004";"1623.1896";"30";"22";"1.3636364";"0.0";"0";"231";"1010588807";"31";"37.388412";"16.188307";"352.33856";"156";"0"
"2";"XxChI_cHiPo_26xX";"5000266490";"5000144727";"107891";"18340";"1643837";"102848";"17049";"6.0324945";"204.88518";"979";"2735";"0.35795248";"182509.56";"-1342171125";"2414";"6342433388";"479";"Infinity";"380.65607";"9503.894";"825";"509"
"3";"agix13";"5005786";"562";"5005001";"229";"2458";"5005001";"7";"715000.1";"185.9163";"34";"2";"17.0";"122191.68";"0";"0";"5005786";"0";"8.17008";"0.0";"0.0";"0";"0"
"4";"ACCOUT-CHECK";"5392";"59";"4881";"452";"206608";"4880";"6";"813.3333";"8.259259";"10";"0";"10.0";"1.565864";"5292";"0";"100";"0";"1.2526193";"0.36681968";"16.216036";"0";"0"
"5";"dozyrose1";"549851";"432197944";"1067150";"8144";"221988";"2431235";"251659351";"0.009660818";"6.637417";"288";"85";"3.3882353";"148.61641";"-61196";"135";"610745";"167";"154.81523";"65.663895";"1556.926";"0";"0"
"6";"BadGuyKiller-";"2";"0";"6";"0";"25";"6";"0";"6.0";"6.0";"0";"1";"0.0";"4.8";"0";"0";"2";"0";"0.043682016";"0.0";"0.6743293";"0";"0"
"7";"Ezalis3";"0";"0";"1";"0";"157";"1";"2";"0.5";"6.0";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.12005295";"0.5396221";"2.3772633";"0";"0"
"8";"l-KiNG-KEBAP-l";"5";"0";"5";"0";"24";"5";"0";"5.0";"5.0";"0";"1";"0.0";"12.5";"0";"5";"0";"0";"0.044092827";"0.0";"0.94080406";"0";"0"
"9";"EvO_xNike";"292009";"13841";"276129";"2382";"194527";"276030";"18206";"15.161486";"4.161283";"82";"155";"0.52903223";"90.06739";"178";"73";"291667";"51";"213.49995";"46.543083";"514.23663";"40";"0"
"10";"lIBladeIl";"810557";"800253";"10045";"278";"11459";"510115";"71";"7184.7183";"4.022918";"8";"11";"0.72727275";"4244.124";"59";"0";"810498";"0";"10.63433";"0.023655329";"20.693203";"0";"0"
"11";"yosshi272727";"10";"1";"10";"0";"56";"5";"1";"5.0";"3.75";"0";"0";"0.0";"10.714286";"0";"0";"10";"0";"0.07983181";"0.35565543";"0.0";"0";"0"
"12";"harkok27";"2";"2";"0";"0";"111";"0";"2";"0.0";"3.4375";"0";"1";"0.0";"1.081081";"0";"0";"0";"2";"0.17255275";"0.0";"0.5652922";"0";"0"
"13";"Raggamuffin520";"6";"3";"3";"0";"1599";"2";"1";"2.0";"3.0";"0";"2";"0.0";"0.22514072";"0";"0";"6";"0";"0.2541328";"0.26966575";"0.0";"0";"0"
"14";"tomlikesrocks2";"1";"0";"2";"0";"87";"1";"1";"1.0";"3.0";"0";"1";"0.0";"0.6896551";"0";"0";"0";"0";"0.23790444";"0.0";"0.0";"1";"0"
"15";"tauikebaby";"0";"0";"0";"0";"105";"0";"2";"0.0";"3.0";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.26109302";"0.0";"0.0";"0";"0"
"16";"Honey_bunnyy0220";"1";"0";"1";"0";"117";"1";"1";"1.0";"2.5";"0";"1";"0.0";"0.5128205";"0";"0";"1";"0";"0.00933547";"0.0";"5.336463";"0";"0"
"17";"asderfty";"-59";"0";"5";"0";"79";"5";"0";"5.0";"2.5";"0";"1";"0.0";"-44.810123";"0";"0";"-59";"0";"0.20046318";"0.0";"0.0";"0";"0"
"18";"II-3nvyII";"1000727379968";"1000727379968";"0";"0";"115228";"0";"0";"0.0";"2.2143922";"1326";"205";"6.4682927";"5.21085536E8";"6246";"32988";"1000717340572";"10000126";"279.2591";"5.2464185";"808.60077";"22";"14"
"19";"ThE_ChAmPiOn_199";"83";"83";"0";"0";"1800";"0";"1";"0.0";"2.0";"0";"1";"0.0";"2.7666667";"0";"83";"0";"0";"9.0522214E-4";"0.91393536";"0.0";"0";"0"
"20";"The-Anti-Cheater";"56";"34";"15";"10";"879";"11";"2";"5.5";"2.0";"1";"3";"0.33333334";"3.8225257";"0";"0";"37";"19";"0.52406454";"0.71467066";"6.4871407";"0";"0"
"21";"gvccffre";"30";"0";"35";"0";"373";"18";"5";"3.6";"2.0";"0";"5";"0.0";"4.8257375";"0";"30";"0";"0";"0.6094216";"2.6559865";"0.0";"0";"0"
"22";"DlCKWHISTLE";"14";"11";"3";"0";"133";"3";"0";"3.0";"2.0";"0";"0";"0.0";"6.315789";"0";"0";"0";"14";"0.17774615";"0.040002324";"0.3472068";"0";"0"
"23";"misterweaksauce";"3";"3";"1";"0";"390";"1";"5";"0.2";"2.0";"0";"1";"0.0";"0.46153846";"0";"0";"3";"0";"0.38327375";"1.2211902";"3.8478703";"0";"0"
"24";"VeNoMx14";"2";"0";"2";"0";"42";"2";"0";"2.0";"2.0";"0";"1";"0.0";"2.857143";"0";"2";"0";"0";"0.016648524";"0.0";"1.1917242";"0";"0"
"25";"necromanser";"2";"0";"2";"0";"15";"1";"0";"1.0";"2.0";"0";"0";"0.0";"8.0";"0";"0";"2";"0";"0.053078376";"0.0";"0.0";"0";"0"
"26";"jajafolle76";"2";"0";"2";"0";"63";"2";"2";"1.0";"2.0";"0";"1";"0.0";"1.904762";"0";"0";"0";"2";"0.021279365";"0.0";"0.0";"0";"0"
"27";"srbiii";"1";"0";"1";"0";"48";"1";"2";"0.5";"2.0";"0";"1";"0.0";"1.25";"1";"0";"0";"0";"0.025035433";"0.0";"0.0";"0";"0"
"28";"Behind_The_Paint";"1";"0";"1";"0";"29";"1";"1";"1.0";"2.0";"0";"1";"0.0";"2.0689657";"1";"0";"0";"0";"0.07813908";"0.0";"0.0";"0";"0"
"29";"ALXDAGR808";"0";"0";"0";"0";"24";"0";"1";"0.0";"2.0";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.01615638";"0.0";"0.0";"0";"0"
"30";"jvc_21";"0";"0";"0";"0";"96";"0";"0";"0.0";"2.0";"0";"2";"0.0";"0.0";"0";"0";"0";"0";"0.119003825";"0.0";"0.0";"0";"0"
"31";"TINITIGER";"0";"0";"0";"0";"41";"0";"1";"0.0";"2.0";"1";"0";"1.0";"0.0";"0";"0";"0";"0";"0.14397982";"0.0";"0.0";"0";"0"
"32";"MTVboy123";"0";"0";"0";"0";"176";"0";"0";"0.0";"2.0";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.02980118";"0.0";"1.5363714";"0";"0"
"33";"Calfer";"0";"0";"0";"0";"63";"0";"1";"0.0";"2.0";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.20428576";"0.0";"0.0";"0";"0"
"34";"lve_msg3";"0";"0";"2";"0";"19";"2";"0";"2.0";"2.0";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.051054653";"0.0";"0.0";"0";"0"
"35";"Humiliation_LOL_";"19";"0";"25";"0";"288";"13";"4";"3.25";"1.9375";"0";"4";"0.0";"3.9583333";"0";"19";"0";"0";"0.4075137";"1.5069147";"0.0";"0";"0"
"36";"LP2BOOST";"11";"0";"14";"0";"213";"7";"4";"1.75";"1.8571428";"0";"4";"0.0";"3.0985916";"0";"11";"0";"0";"0.45103687";"0.8761046";"1.1707733";"0";"0"
"37";"PViddy";"275044";"209590";"27026";"38796";"866583";"21584";"881";"24.499432";"1.8302864";"879";"8";"109.875";"19.043346";"3154";"5148";"255630";"9516";"193.75731";"27.380411";"3031.5762";"1596";"0"
"38";"drewsko58";"0";"0";"0";"0";"148";"0";"1";"0.0";"1.7692307";"0";"2";"0.0";"0.0";"0";"0";"0";"0";"0.5175053";"0.0";"0.0";"0";"0"
"39";"GI-FUKC-NIGGRS";"3";"0";"5";"0";"185";"2";"2";"1.0";"1.75";"0";"0";"0.0";"0.972973";"0";"0";"0";"3";"0.048829563";"0.0";"4.2335067";"0";"0"
"40";"jvcf08";"1";"0";"1";"0";"131";"1";"1";"1.0";"1.7142857";"0";"1";"0.0";"0.45801526";"0";"0";"0";"1";"0.0074785003";"0.0";"3.4841578";"0";"0"
"41";"NANDO315";"18";"17";"2";"0";"709";"2";"6";"0.33333334";"1.6956521";"0";"2";"0.0";"1.5232723";"0";"0";"0";"18";"1.069664";"0.0";"7.438282";"0";"0"
"42";"OMG-NO-NOOO00000";"41";"1";"46";"0";"2117";"23";"6";"3.8333333";"1.6857142";"0";"5";"0.0";"1.1620218";"0";"39";"2";"0";"0.7023715";"3.1355977";"0.0";"0";"0"
"43";"ThumperTodder";"49";"0";"0";"50";"4946";"0";"10";"0.0";"1.6842105";"3";"6";"0.5";"0.5944197";"0";"0";"49";"0";"0.8159244";"0.0042320844";"10.645586";"0";"0"
"44";"Xx-Bl0W_JOB-xX";"76";"7";"54";"16";"1939";"45";"9";"5.0";"1.6760564";"2";"2";"1.0";"2.3517277";"0";"0";"51";"25";"1.1865213";"0.0";"60.6169";"0";"0"
"45";"ShortyJohn";"1";"0";"0";"1";"141";"0";"1";"0.0";"1.6363636";"1";"1";"1.0";"0.42553192";"0";"0";"0";"1";"0.11261667";"0.0";"2.5635703";"0";"0"
"46";"dj_blackice";"3";"0";"3";"0";"40";"1";"1";"1.0";"1.625";"0";"1";"0.0";"4.5";"0";"0";"0";"0";"0.046741523";"0.0";"0.7624439";"0";"3"
"47";"GiuseppeG11";"-19724812";"202350";"-9968473";"-9958615";"580690";"25092";"520";"48.253845";"1.6058899";"1328";"50";"26.56";"-2038.0731";"10864";"-19993878";"230052";"9704";"141.74733";"17.138441";"3168.2678";"18292";"154"
"48";"Wolfman133";"1";"0";"1";"0";"120";"1";"2";"0.5";"1.5932204";"0";"1";"0.0";"0.5";"0";"1";"0";"0";"0.15701786";"0.0";"3.35656";"0";"0"
"49";"WarriorxPrince";"-399834318";"-99897069";"-99970510";"-99966637";"536153";"-99974896";"100000925";"-0.9997397";"1.5846981";"940";"139";"6.76259";"-44744.797";"15688";"-399993434";"121606";"8313";"80.415596";"12.0211525";"2245.0015";"13382";"127"
"50";"allanson";"0";"0";"0";"0";"291";"0";"5";"0.0";"1.5769231";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.52361876";"0.0";"0.0";"0";"0"
"51";"WawltBabyLove";"275332";"207316";"25585";"42487";"646723";"24164";"627";"38.539074";"1.5545162";"1380";"39";"35.384617";"25.544043";"2081";"5080";"260635";"7457";"179.22166";"69.50843";"3991.0518";"0";"79"
"52";"lGoodfella";"2";"0";"2";"0";"80";"1";"1";"1.0";"1.5";"0";"2";"0.0";"1.5";"0";"2";"0";"0";"0.04064177";"0.04817226";"1.8471237";"0";"0"
"53";"Demon__One";"1";"0";"1";"0";"111";"1";"1";"1.0";"1.5";"0";"1";"0.0";"0.5405405";"0";"0";"0";"0";"0.08517398";"0.33688244";"0.0";"0";"1"
"54";"paulatrace";"0";"0";"0";"0";"89";"0";"2";"0.0";"1.5";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.1079714";"0.117690556";"0.0";"0";"0"
"55";"ymerejdh";"0";"0";"0";"0";"15";"0";"1";"0.0";"1.5";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.040498108";"0.0";"0.0";"0";"0"
"56";"Boost_Alt";"136";"81";"20";"35";"428";"10";"0";"10.0";"1.4545455";"2";"0";"2.0";"19.06542";"0";"0";"136";"0";"0.32980222";"0.5695008";"3.0106397";"0";"0"
"57";"ReptileAcid_";"9";"8";"1";"0";"696";"1";"6";"0.16666667";"1.4530271";"1";"1";"1.0";"0.77586204";"0";"0";"0";"9";"1.4110821";"0.83358645";"1.2766685";"0";"0"
"58";"LoZe150";"275259";"214040";"27370";"33963";"557727";"25923";"1363";"19.019075";"1.4488395";"1222";"110";"11.109091";"29.612228";"1999";"25040";"233978";"9849";"137.28775";"58.69058";"2613.8337";"4343";"50"
"59";"TeCHNiiCiAN";"4682288648";"11319743";"4670963546";"5683";"214700";"387320866";"1381";"280464.06";"1.4223493";"295";"178";"1.6573033";"1308511.0";"205";"66";"4682288173";"0";"276.06506";"143.91434";"5090.2305";"84";"120"
"60";"Mutenroshi";"275081";"210802";"22617";"42152";"573885";"22578";"537";"42.044693";"1.4196672";"1340";"98";"13.67347";"28.759874";"1960";"8822";"255143";"9102";"347.98727";"36.97587";"2951.7158";"6";"48"
"61";"lmt49622922";"0";"0";"0";"0";"196";"0";"4";"0.0";"1.3809524";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.3593925";"0.04360155";"0.0";"0";"0"
"62";"hunts321";"0";"2";"0";"0";"555";"0";"8";"0.0";"1.3657143";"0";"2";"0.0";"0.0";"0";"0";"0";"0";"0.6868191";"0.82422304";"2.348016";"0";"0"
"63";"Edward21631";"13";"10";"3";"0";"315";"3";"1";"3.0";"1.3333334";"0";"0";"0.0";"2.4761906";"0";"0";"13";"0";"0.70098907";"0.0";"0.0";"0";"0"
"64";"policemanglick";"1";"0";"1";"0";"122";"1";"0";"1.0";"1.3333334";"0";"0";"0.0";"0.4918033";"0";"0";"1";"0";"0.29189897";"0.4316188";"0.0";"0";"0"
"65";"riosgavilan";"0";"0";"1";"0";"361";"1";"3";"0.33333334";"1.3333334";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.40400794";"0.8662161";"0.0";"0";"0"
"66";"Potent_Delusions";"275676";"199346";"26688";"49854";"688421";"21953";"625";"35.1248";"1.3056254";"1404";"52";"27.0";"24.026808";"6009";"53910";"207268";"8467";"120.434364";"9.789269";"3621.4958";"0";"22"
"67";"japancollecter";"277074";"214023";"34476";"29025";"591232";"26176";"898";"29.149221";"1.2964466";"930";"65";"14.307693";"28.118303";"2464";"13561";"227109";"9175";"130.50089";"27.993433";"3396.4338";"24765";"0"
"68";"death_kiIler_00";"4";"3";"1";"0";"531";"1";"1";"1.0";"1.2857143";"0";"1";"0.0";"0.45197737";"0";"0";"4";"0";"0.07312325";"0.0";"4.6046376";"0";"0"
"69";"jSick0160";"191";"189";"2";"0";"1257";"2";"5";"0.4";"1.271028";"0";"0";"0.0";"9.116944";"0";"0";"0";"191";"0.6530018";"0.0";"21.91125";"0";"0"
"70";"his_infernal_616";"38753";"6117";"20574";"12087";"353359";"18488";"52";"355.53845";"1.2615407";"197";"51";"3.862745";"6.5802197";"3850";"11013";"15679";"8189";"41.609768";"3.7925537";"1881.8247";"0";"22"
"71";"THE19GAST96";"28";"27";"1";"0";"100";"1";"1";"1.0";"1.25";"0";"1";"0.0";"16.800001";"0";"0";"28";"0";"0.20032766";"0.3915011";"0.6924531";"0";"0"
"72";"YouR-NmE-viii";"2";"0";"2";"0";"70";"1";"1";"1.0";"1.25";"0";"2";"0.0";"1.7142857";"0";"0";"2";"0";"0.29787543";"0.0";"0.0";"0";"0"
"73";"PiiNk-PiiNk";"1";"0";"1";"0";"70";"1";"1";"1.0";"1.25";"0";"1";"0.0";"0.85714287";"0";"0";"1";"0";"0.22619437";"0.0";"0.0";"0";"0"
"74";"Tango_Miiracle";"0";"0";"5";"0";"80";"5";"1";"5.0";"1.25";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.068524666";"0.0";"2.4446406";"0";"0"
"75";"xScrubs_";"0";"0";"0";"0";"1405";"0";"2";"0.0";"1.25";"0";"2";"0.0";"0.0";"0";"0";"0";"0";"0.17816788";"0.0";"5.570913";"0";"0"
"76";"doggos";"0";"0";"0";"0";"49";"0";"1";"0.0";"1.25";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.0062536066";"0.2754649";"0.0";"0";"0"
"77";"BossSMOKIE";"1";"0";"1";"0";"17";"1";"1";"1.0";"1.2";"1";"0";"1.0";"3.5294118";"0";"0";"1";"0";"0.014873677";"0.0";"0.0";"0";"0"
"78";"Jack_den96";"-2";"0";"0";"0";"60";"0";"0";"0.0";"1.2";"0";"0";"0.0";"-2.0";"0";"-2";"0";"0";"0.010448828";"0.22270529";"0.0";"0";"0"
"79";"nesha22";"0";"0";"0";"0";"390";"0";"3";"0.0";"1.1857142";"0";"2";"0.0";"0.0";"0";"0";"0";"0";"0.80752057";"0.1707469";"0.0";"0";"0"
"80";"NirvanaRealized";"2";"0";"4";"0";"473";"4";"5";"0.8";"1.173913";"0";"1";"0.0";"0.25369978";"0";"0";"2";"0";"0.7508439";"1.1847893";"7.8434854";"0";"0"
"81";"luisitog1825";"0";"0";"0";"0";"288";"0";"3";"0.0";"1.1707317";"0";"2";"0.0";"0.0";"0";"0";"0";"0";"0.5342225";"0.18651222";"7.2110243";"0";"0"
"82";"IlBladelI";"5361";"219";"5088";"92";"9731";"5083";"106";"47.95283";"1.1698114";"4";"17";"0.23529412";"33.055183";"15";"0";"5346";"0";"18.473536";"0.21686324";"45.767754";"0";"0"
"83";"Rupinder";"275109";"220077";"24984";"30074";"440369";"20667";"505";"40.92475";"1.1689953";"1000";"9";"111.111115";"37.48343";"8484";"25757";"233885";"6983";"104.367424";"5.777474";"3426.4573";"0";"0"
"84";"prarpin";"275276";"210669";"23868";"41313";"783273";"23293";"932";"24.992489";"1.1654625";"1477";"37";"39.91892";"21.086596";"3202";"38734";"220922";"12418";"Infinity";"90.941376";"4603.208";"0";"0"
"85";"name_already_tkn";"-399844004";"-99903212";"-99972398";"-99968225";"929526";"-99976405";"100000675";"-0.99975735";"1.1629895";"742";"33";"22.484848";"-25809.543";"2475";"-399995174";"124219";"14348";"113.59348";"55.98969";"2023.0312";"10128";"0"
"86";"pasufarin";"275201";"190885";"22726";"61613";"934164";"21637";"2025";"10.684938";"1.1552484";"1110";"264";"4.2045455";"17.67576";"1899";"938";"264046";"8318";"257.69907";"35.960255";"2785.1472";"0";"0"
"87";"NeoGman";"28";"14";"10";"5";"2548";"10";"26";"0.3846154";"1.1526315";"1";"3";"0.33333334";"0.6593407";"0";"0";"28";"0";"7.8818464";"2.9149643E-7";"18.252985";"0";"0"
"88";"Mr_Z-U-R-K-O-N-";"0";"0";"0";"0";"108";"0";"1";"0.0";"1.1428572";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.30338487";"0.0";"0.0";"0";"0"
"89";"weeztha";"275298";"204875";"24166";"46401";"674391";"22554";"814";"27.707617";"1.1155502";"1254";"75";"16.72";"24.493032";"2998";"19051";"218169";"35080";"195.46971";"43.905106";"3343.68";"0";"0"
"90";"bolinhas7";"276046";"212986";"24335";"39252";"696131";"22057";"1027";"21.477118";"1.1120229";"1081";"39";"27.717949";"23.792591";"2611";"42137";"223561";"7734";"83.385155";"45.13644";"3817.0464";"3";"0"
"91";"LILBLUE850";"2";"0";"2";"0";"325";"1";"2";"0.5";"1.1111112";"0";"4";"0.0";"0.36923078";"0";"0";"2";"0";"1.0063486";"0.014868241";"0.0";"0";"0"
"92";"swimsuit-model";"6";"1";"5";"0";"469";"4";"2";"2.0";"1.1";"0";"1";"0.0";"0.76759064";"0";"6";"0";"0";"0.41920465";"2.9870472";"0.0";"0";"0"
"93";"DiegoTeevin";"275054";"212339";"25229";"37520";"556866";"24974";"513";"48.682262";"1.0967621";"1281";"52";"24.634615";"29.635927";"1907";"4536";"261738";"6783";"163.81009";"21.030197";"3245.9556";"53";"37"
"94";"opiate-77";"275397";"194886";"27122";"53535";"511512";"23298";"918";"25.379086";"1.0680175";"1528";"96";"15.916667";"32.303875";"1758";"39392";"210151";"9461";"190.39015";"90.31322";"2891.5398";"14635";"0"
"95";"DatBoyBlaze";"276624";"199854";"23830";"53766";"715920";"22774";"859";"26.512224";"1.0645868";"1155";"89";"12.977528";"23.183372";"2857";"53357";"204560";"15826";"158.82188";"18.274204";"3543.524";"2";"22"
"96";"J2V_89";"276823";"213974";"26593";"37106";"712011";"25313";"878";"28.830296";"1.0607779";"849";"48";"17.6875";"23.327421";"2079";"13614";"251866";"9264";"199.73761";"18.79315";"4537.013";"0";"0"
"97";"DesVolstgalph";"275204";"204285";"27604";"43344";"475157";"26427";"586";"45.09727";"1.0599743";"1126";"3";"375.33334";"34.751125";"2763";"48728";"216189";"7524";"80.15942";"83.153595";"4043.0078";"0";"0"
"98";"W1NGZER08";"284124";"222073";"27365";"34803";"617373";"20688";"1026";"20.163742";"1.0508782";"1068";"117";"9.128205";"27.61287";"7251";"12946";"256344";"7485";"345.73926";"143.21861";"5122.349";"13";"85"
"99";"xBadSanta_UB";"0";"0";"0";"0";"382";"0";"7";"0.0";"1.0495868";"0";"2";"0.0";"0.0";"0";"0";"0";"0";"0.52975476";"0.95951724";"0.0";"0";"0"
"100";"GunnerBunny_X";"275947";"211555";"28402";"36341";"1016227";"24211";"10950";"2.2110503";"1.0441161";"1062";"286";"3.7132866";"16.292442";"10407";"22843";"231158";"11539";"1118.0024";"197.59996";"3338.5344";"0";"0"
"101";"DRKillJoyzz";"0";"0";"0";"0";"137";"0";"2";"0.0";"1.0434783";"0";"1";"0.0";"0.0";"0";"0";"0";"0";"0.41678223";"0.0";"0.0";"0";"0"
"102";"Vaderxx12";"276589";"211152";"28561";"37277";"1162062";"24340";"18012";"1.3513213";"1.0355835";"1053";"358";"2.9413407";"14.280943";"11149";"22207";"230639";"12594";"1200.2441";"177.67334";"2910.187";"0";"0"
"103";"KILLERMACHINE666";"275733";"164175";"27748";"84056";"1568290";"25525";"1519";"16.803818";"1.0338924";"1634";"617";"2.6482983";"10.549057";"15667";"65891";"182234";"11882";"889.92706";"29.496155";"4124.6235";"-1";"60"
"104";"leanflu";"18873";"1746";"8605";"8533";"136265";"8548";"16";"534.25";"1.0278044";"127";"40";"3.175";"8.310131";"0";"15661";"1973";"1108";"11.372829";"4.5257406";"898.5953";"0";"131"
"105";"T_Stephan";"276308";"209834";"25097";"41886";"581443";"24005";"515";"46.611652";"1.0167881";"1374";"17";"80.82353";"28.512648";"19340";"28882";"220796";"7268";"222.12312";"34.012287";"2997.9214";"0";"22"
"106";"drummer101";"4";"0";"4";"0";"464";"4";"4";"1.0";"1.0148149";"0";"4";"0.0";"0.5172414";"0";"0";"4";"0";"0.9524203";"0.4889294";"3.0126617";"0";"0"
"107";"X-SHECK";"452545";"109742";"331395";"12234";"556069";"331157";"5281";"62.707253";"1.0123266";"457";"250";"1.828";"48.829735";"2201";"820";"449150";"228";"731.84827";"155.53716";"2276.4956";"146";"0"
"108";"HILL-BILLY-GANGS";"46";"22";"21";"5";"1763";"14";"23";"0.6086956";"1.0116731";"0";"1";"0.0";"1.5655134";"0";"0";"46";"0";"1.8296012";"5.53918";"11.076543";"0";"0"
"109";"Project-X51";"275859";"196317";"35696";"43906";"480896";"26211";"533";"49.17636";"1.0049564";"1063";"20";"53.15";"34.41813";"4648";"14257";"231656";"10263";"80.9107";"60.94422";"2895.5415";"15035";"0"
"110";"JustDontEvenTry";"102500003203";"3";"102500000010";"3190";"1016";"-579215094";"1";"-5.792151E8";"1.0";"110";"1";"110.0";"6.0531497E9";"0";"102500003190";"13";"0";"0.07016643";"0.0";"16.017391";"0";"0"
"111";"patchololol";"3286331294";"3286331153";"286331153";"141";"-286330351";"288331153";"286331153";"1.006985";"1.0";"5";"1";"5.0";"0.0";"0";"0";"3286331294";"0";"0.42457128";"1.1443742E-28";"1.1443742E-28";"0";"0"
"112";"x-Desl";"658";"640";"8";"10";"3904";"4";"3";"1.3333334";"1.0";"0";"2";"0.0";"10.112705";"0";"658";"0";"0";"0.10757796";"9.206266";"0.0";"0";"0"
"113";"FearLessWilliam";"84";"83";"1";"0";"472";"1";"5";"0.2";"1.0";"0";"1";"0.0";"10.677966";"0";"0";"84";"0";"0.4163375";"3.7372591";"0.28596717";"0";"0"
"114";"Humdada";"65";"15";"0";"50";"4700";"0";"31";"0.0";"1.0";"1";"2";"0.5";"0.8297872";"0";"50";"9";"6";"0.600331";"0.5401442";"1.1489298";"0";"0"
"115";"dani43321";"17";"17";"0";"0";"412";"0";"0";"0.0";"1.0";"0";"1";"0.0";"2.475728";"0";"0";"0";"17";"0.28019738";"2.930727";"0.0";"0";"0"
"116";"mockingbird91";"13";"13";"0";"0";"478";"0";"1";"0.0";"1.0";"0";"1";"0.0";"1.6317991";"0";"0";"0";"0";"1.0624255";"1.648246";"0.707078";"0";"13"
"117";"A16ndrea-return";"12";"12";"0";"0";"954";"0";"3";"0.0";"1.0";"0";"2";"0.0";"0.754717";"0";"0";"12";"0";"0.16539247";"0.7018502";"1.2727344";"0";"0"
"118";"KILL_ME_IF_U_CAN";"11";"10";"1";"0";"110";"1";"2";"0.5";"1.0";"0";"1";"0.0";"6.0";"0";"0";"11";"0";"0.19713765";"0.0";"0.0";"0";"0"
"119";"boosh-kash-";"10";"1";"9";"0";"53";"5";"1";"5.0";"1.0";"0";"1";"0.0";"11.320755";"0";"9";"1";"0";"0.064795405";"0.21451448";"0.0";"0";"0"
"120";"OSAKA8RENTAI";"10";"10";"0";"0";"402";"0";"2";"0.0";"1.0";"0";"2";"0.0";"1.4925374";"0";"0";"0";"10";"1.5731285";"0.0";"0.0";"0";"0"
"121";"Chavoya97";"9";"8";"1";"0";"414";"1";"0";"1.0";"1.0";"0";"2";"0.0";"1.3043478";"0";"0";"0";"9";"1.6476729";"0.0";"0.45595112";"0";"0"
"122";"J-E-F-F-";"7";"5";"2";"0";"458";"1";"2";"0.5";"1.0";"0";"1";"0.0";"0.9170306";"0";"0";"7";"0";"0.89560544";"2.6614754";"0.0";"0";"0"
"123";"I-SUICIDE-KING-I";"6";"0";"8";"0";"210";"4";"3";"1.3333334";"1.0";"0";"3";"0.0";"1.7142857";"0";"6";"0";"0";"0.17920566";"2.1088462";"0.0";"0";"0"
"124";"atardecer15";"6";"5";"1";"0";"152";"1";"2";"0.5";"1.0";"0";"1";"0.0";"2.368421";"0";"0";"6";"0";"0.1633442";"0.29431376";"2.6773555";"0";"0"
"125";"xblubird22killer";"6";"4";"2";"0";"74";"2";"0";"2.0";"1.0";"0";"0";"0.0";"4.864865";"0";"0";"0";"6";"0.096253306";"0.0";"2.549932";"0";"0"
"126";"ManBearPiggie";"6";"6";"0";"0";"142";"0";"1";"0.0";"1.0";"0";"1";"0.0";"2.5352113";"0";"0";"0";"6";"0.14432037";"0.0";"0.8668348";"0";"0"
"127";"GeRmAnYsWaT";"5";"3";"2";"0";"166";"1";"4";"0.25";"1.0";"0";"1";"0.0";"1.8072289";"0";"0";"0";"5";"0.3611425";"0.20736547";"0.0";"0";"0"
"128";"haitiankid09";"5";"4";"2";"0";"246";"1";"2";"0.5";"1.0";"0";"1";"0.0";"1.2195122";"0";"0";"5";"0";"1.0635927";"0.0";"0.0";"0";"0"
"129";"kundelini";"5";"0";"5";"0";"83";"3";"1";"3.0";"1.0";"0";"1";"0.0";"3.6144578";"0";"0";"0";"5";"0.20215258";"0.021675928";"0.0";"0";"0"
"130";"GoNzO7689";"5";"4";"1";"0";"39";"1";"0";"1.0";"1.0";"0";"1";"0.0";"7.692308";"0";"0";"0";"5";"0.04962768";"0.0";"0.0";"0";"0"
"131";"karonte03";"5";"4";"1";"0";"101";"1";"1";"1.0";"1.0";"0";"1";"0.0";"2.970297";"0";"0";"0";"5";"0.119861685";"0.0";"0.0";"0";"0"
"132";"zooazian33";"4";"3";"1";"0";"29";"1";"1";"1.0";"1.0";"0";"1";"0.0";"8.275863";"0";"0";"4";"0";"0.025389712";"0.0";"0.0";"0";"0"
"133";"killme10000";"4";"10";"0";"0";"2632";"0";"22";"0.0";"1.0";"1";"4";"0.25";"0.09118541";"0";"0";"4";"0";"2.1290586";"0.393378";"1.8776604";"0";"0"
