"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"101";"CptBlazer";"385742";"130543";"112421";"148920";"7446219";"96989";"66511";"1.45824";"0.18685378";"2745";"4469";"0.61423135";"3.1082244";"10815";"42872";"226653";"66763";"10989.545";"4511.544";"162006.98";"20053";"18586"
"102";"zinni01";"775005";"380183";"154022";"275225";"10949513";"143791";"142745";"1.0073278";"0.19190311";"5890";"6304";"0.9343274";"4.2467914";"22742";"28426";"566232";"110783";"16157.896";"4396.552";"109996.81";"20032";"26790"
"103";"FOUR20-L-S-D";"243634";"73874";"68495";"104011";"4012443";"59410";"22120";"2.6858046";"0.20137854";"2039";"2319";"0.8792583";"3.6431773";"210";"16992";"85640";"105468";"5010.023";"2465.2153";"87443.44";"19915";"15409"
"104";"dj_helyx";"275294";"199954";"31223";"44182";"490555";"24014";"520";"46.18077";"0.8591603";"1288";"49";"26.285715";"33.671333";"7724";"20818";"213497";"13400";"129.65045";"37.392937";"2647.88";"19855";"0"
"105";"Jezer29";"413386";"163479";"112134";"147559";"6886148";"103340";"74519";"1.3867605";"0.19984807";"3838";"4645";"0.8262648";"3.6018918";"24408";"45572";"81604";"218809";"9960.735";"2827.3606";"127402.234";"19848";"23145"
"106";"l2iz3-By-I2Aiz3";"386309";"142554";"127831";"128290";"4919070";"118452";"10529";"11.250072";"0.18724877";"2559";"3524";"0.72616345";"4.711976";"-89471260";"43438";"89788353";"5644";"6272.733";"1087.6672";"104541.25";"19819";"315"
"107";"TheOneQ8";"476895";"223711";"99362";"163480";"5712816";"89786";"33142";"2.7091305";"0.17648056";"4153";"2649";"1.5677614";"5.0086856";"7420";"31610";"276742";"122251";"6919.3228";"2714.2268";"68188.664";"19793";"19079"
"108";"Taloon";"365082";"197953";"94787";"87878";"5338710";"85144";"81733";"1.0417335";"0.23854515";"2168";"2438";"0.8892535";"4.103036";"20874";"12020";"278219";"18871";"10584.209";"8012.371";"29642.57";"19622";"15476"
"109";"ShadowKing676";"222320";"70985";"67599";"93413";"3513139";"62573";"40774";"1.53463";"0.20928195";"1605";"1881";"0.8532695";"3.7969463";"20099";"38439";"117749";"24425";"6383.206";"1508.3188";"49593.26";"19465";"2143"
"110";"mikel69x";"1782481";"970713";"269111";"577706";"22500918";"250053";"157150";"1.591174";"0.17914224";"12336";"15463";"0.7977753";"4.7530885";"19857";"286287";"744933";"654118";"16645.816";"8885.527";"240939.38";"19366";"57920"
"111";"I_DID_IT_JEJE";"1167148";"373124";"342375";"500633";"17370350";"321673";"178639";"1.8006874";"0.14803763";"7538";"7741";"0.973776";"4.031518";"82146";"84506";"921702";"46574";"25828.979";"6192.543";"364512.1";"19283";"12937"
"112";"JamesK";"278609";"134037";"43278";"110106";"4579270";"39034";"47751";"0.81744885";"0.2706512";"2858";"2000";"1.429";"3.6504815";"6671";"23637";"166236";"60473";"9346.288";"3789.632";"54005.02";"19179";"2413"
