"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"89";"mobigdikk";"826709";"319419";"100093";"422586";"13490497";"92925";"50775";"1.830133";"0.18127413";"7712";"8616";"0.8950789";"3.6768506";"5512";"23504";"479926";"267207";"8464.299";"4644.8438";"195188.64";"3207";"47353"
"90";"xtHe_OwNeRx";"791659";"255605";"129795";"421701";"11218918";"122706";"49722";"2.4678411";"0.19829924";"8054";"4445";"1.8119235";"4.2338786";"6650";"104926";"464284";"203004";"9113.93";"4262.538";"327891.5";"6250";"6545"
"91";"narutojn934";"1149866";"442696";"310914";"421272";"20585789";"274587";"235043";"1.1682415";"0.18102671";"6797";"7989";"0.85079485";"3.3514364";"6502";"10118";"899279";"230861";"35434.383";"19496.914";"311483.3";"663";"2443"
"92";"PHEASANTSLAYER";"962659";"350706";"242816";"419634";"18588879";"214052";"159195";"1.34459";"0.19884263";"8142";"6412";"1.2698066";"3.1072094";"16296";"42389";"851731";"33492";"30885.236";"18891.506";"201426.89";"7769";"10982"
"93";"gffvbhh";"1544831";"924541";"269306";"417040";"17378367";"256058";"210768";"1.2148808";"0.22024918";"7747";"6166";"1.2564061";"5.3336344";"35832";"11823";"1478670";"15981";"26534.758";"14865.803";"52579.797";"1526";"999"
"94";"RgeeeeeeS";"696778";"233245";"59577";"416075";"13080914";"55454";"36334";"1.5262289";"0.15267317";"7560";"8344";"0.90604025";"3.196006";"982";"5051";"330784";"343269";"5031.2935";"2811.0417";"101129.75";"815";"15877"
"95";"air_killa";"500055";"54024";"38158";"414332";"12735375";"36102";"6961";"5.1863236";"0.1633441";"7737";"9271";"0.8345378";"2.3559024";"238";"4881";"187171";"300526";"1114.1512";"706.1296";"98371.16";"221";"7018"
"96";"Carlos512";"1136264";"441136";"350457";"407037";"23736486";"314155";"245833";"1.2779204";"0.21724";"8649";"13509";"0.64023983";"2.872196";"15488";"28389";"1071758";"10509";"41569.055";"20845.021";"300761.53";"6761";"3359"
"97";"Dar-Dragon";"656017";"138596";"121092";"404641";"14624231";"108618";"47206";"2.3009362";"0.17041771";"7918";"9487";"0.83461577";"2.6914933";"2953";"55060";"309687";"229110";"7439.0586";"2388.8015";"140607.94";"3725";"55482"
"98";"alcalu";"542838";"115029";"38476";"399768";"15945095";"35193";"54933";"0.64065313";"0.17523654";"8611";"12415";"0.6935965";"2.042652";"4708";"4701";"256759";"260306";"8273.787";"2342.1814";"28116.61";"886";"15478"
"99";"Fang22";"1310024";"685808";"317590";"398525";"19982982";"293957";"298350";"0.9852757";"0.19152586";"8799";"7891";"1.1150678";"3.933419";"103284";"13379";"1180499";"7376";"43330.977";"29758.357";"167507.6";"3605";"1881"
